839560	F15K9.21	774944	0.791
839557	UVH6	779560	0.889
839553	F15K9.24	780665	0.060
839553	F15K9.24	781087	0.234
839553	F15K9.24	781161	0.264
839553	F15K9.24	782429	0.786
838546	F15K9.25	792345	0.852
838595	F15K9.13	799909	0.226
838581	F15K9.12	803321	0.085
838581	F15K9.12	804453	0.362
838581	F15K9.12	805306	0.570
838581	F15K9.12	805711	0.669
838603	F15K9.11	808130	0.131
838603	F15K9.11	812263	0.837
838603	F15K9.11	813004	0.963
838627	ATDUF1	812263	0.401
838627	ATDUF1	813004	0.040
839531	DBE1	813638	0.066
839531	DBE1	815911	0.734
839526	LSM2	818248	0.807
839526	LSM2	818653	0.558
838679	F15K9.5	822686	0.943
838679	F15K9.5	824034	0.206
10723112	AT1G03365	826561	0.010
10723112	AT1G03365	827776	0.323
10723112	AT1G03365	829685	0.817
838763	2A6	846195	0.458
838804	BSU1	857253	0.463
838804	BSU1	857257	0.462
838804	BSU1	857295	0.455
839497	AtBRN2	862295	0.575
839497	AtBRN2	862297	0.574
839497	AtBRN2	862300	0.574
839497	AtBRN2	864030	0.095
839497	AtBRN2	864156	0.060
839494	NET3A	866087	0.895
839494	NET3A	866093	0.892
839494	NET3A	867210	0.284
839489	LIN2	870311	0.406
839489	LIN2	871053	0.104
839468	NAF1	881825	0.552
839458	F21B7.18	892264	0.098
839449	PSB27	899707	0.932
839448	F21B7.23	906025	0.448
839448	F21B7.23	907375	0.074
28716028	F21B7.26	911329	0.992
839428	CASP-like	921211	0.226
839106	F21B7.33	931688	0.234
839106	F21B7.33	931692	0.231
839423	F21B7.34	935790	0.634
839417	SWI2	939081	0.376
839417	SWI2	940135	0.692
839119	F21M11.33	942000	0.595
839413	RING1B	946274	0.547
839413	RING1B	947284	0.871
839413	RING1B	947494	0.939
839140	TPX2	949301	0.589
839140	TPX2	950425	0.329
839140	TPX2	950493	0.313
839140	TPX2	950497	0.312
839408	SOM	955308	0.548
839408	SOM	955607	0.709
839398	F21M11.26	964459	0.456
839398	F21M11.26	964619	0.425
839383	CRU2	987452	0.710
839383	CRU2	987454	0.710
839383	CRU2	987455	0.711
839383	CRU2	987457	0.712
839378	ABCI18	991984	0.434
839371	CACTIN	997222	0.251
839371	CACTIN	999161	0.677
839368	ADK1	1007983	0.894
839342	F21M11.7	1025207	0.162
839342	F21M11.7	1027358	0.910
839335	PSAT1	1031192	0.956
839335	PSAT1	1036180	0.016
839320	SUVR1	1048365	0.351
839320	SUVR1	1049482	0.090
839277	ABCC5	1064768	0.926
839277	ABCC5	1066330	0.697
839277	ABCC5	1068749	0.342
839277	ABCC5	1068753	0.341
839272	F20D22.9	1077758	0.564
839246	XIB	1087543	0.133
839246	XIB	1091915	0.555
839246	XIB	1092201	0.583
839246	XIB	1092861	0.647
839246	XIB	1093284	0.688
839246	XIB	1093288	0.688
839246	XIB	1093290	0.688
839246	XIB	1093564	0.715
839246	XIB	1094037	0.761
839246	XIB	1094040	0.761
839246	XIB	1094177	0.774
839246	XIB	1094395	0.795
839238	EIF2	1097925	0.345
837024	YUC9	1105381	0.507
837024	YUC9	1106175	0.961
839442	TPR3	1107001	0.727
839439	F20D22.3	1110585	0.250
839439	F20D22.3	1110929	0.322
839439	F20D22.3	1112475	0.647
839441	F20D22.2	1114529	0.029
839441	F20D22.2	1114771	0.074
839441	F20D22.2	1116481	0.392
839441	F20D22.2	1116831	0.458
839441	F20D22.2	1117089	0.506
839578	KCS2	1119778	0.974
839578	KCS2	1120789	0.647
839578	KCS2	1121331	0.471
839568	AXR3	1138092	0.778
839564	RPS15	1142384	0.474
839564	RPS15	1142445	0.435
839555	F19P19.28	1146032	0.290
839555	F19P19.28	1146037	0.288
839552	F19P19.27	1147528	0.812
839551	F19P19.26	1148565	1.000
839551	F19P19.26	1149462	0.853
839551	F19P19.26	1149596	0.831
839551	F19P19.26	1152174	0.408
839551	F19P19.26	1153016	0.270
839549	ERS2	1154746	0.998
839549	ERS2	1155020	0.909
839549	ERS2	1155595	0.722
839549	ERS2	1155827	0.646
839549	ERS2	1156567	0.405
839547	F19P19.23	1164828	0.017
839539	ERF14	1175601	0.770
839535	F19P19.18	1178253	0.121
839530	F19P19.16	1180130	0.813
839530	F19P19.16	1181541	0.492
839530	F19P19.16	1182940	0.174
839530	F19P19.16	1183056	0.147
839530	F19P19.16	1183105	0.136
839530	F19P19.16	1183165	0.123
839530	F19P19.16	1183167	0.122
839530	F19P19.16	1183219	0.110
839530	F19P19.16	1183361	0.078
839530	F19P19.16	1183446	0.059
839529	CRY2	1186132	0.805
839529	CRY2	1186761	0.608
839529	CRY2	1187127	0.493
839524	F19P19.12	1191960	0.186
839524	F19P19.12	1192053	0.225
839520	CKL13	1203026	0.225
839513	RIC3	1208825	0.201
839512	F19P19.7	1213060	0.455
839512	F19P19.7	1213601	0.316
839512	F19P19.7	1214041	0.204
839512	F19P19.7	1214427	0.106
839509	F19P19.4	1218123	0.865
839509	F19P19.4	1219521	0.429
839503	MAC3A	1229432	0.660
839503	MAC3A	1230385	0.874
839502	PDLP2	1232439	0.382
839502	PDLP2	1232499	0.405
5007662	AT1G04555	1243298	0.455
839488	AO4	1253465	0.752
839488	AO4	1254797	0.526
839488	AO4	1255851	0.347
839488	AO4	1257228	0.113
839484	T1G11.16	1259017	0.842
839484	T1G11.16	1260346	0.386
839484	T1G11.16	1260791	0.233
839480	XIA	1262692	0.086
839480	XIA	1263118	0.125
839480	XIA	1266373	0.426
839474	YUC3	1280069	0.316
839474	YUC3	1280274	0.407
839474	YUC3	1280398	0.461
839472	HCAR	1284156	0.553
839462	LIP2	1293017	0.722
839459	AT1G04645	1293796	0.945
839459	AT1G04645	1293802	0.933
839459	AT1G04645	1293804	0.929
839452	T1G11.7	1306174	0.399
839437	T1G11.5	1316195	0.011
839434	PKT4	1323632	0.591
839431	CTF18	1329404	0.291
839424	VAMP726	1335012	0.220
839424	VAMP726	1335317	0.360
839424	VAMP726	1336588	0.946
839418	F13M7.24	1336588	0.800
839412	F13M7.22	1346698	0.440
839412	F13M7.22	1347129	0.551
839412	F13M7.22	1347131	0.552
839412	F13M7.22	1348262	0.843
839409	F13M7.20	1352308	0.413
839409	F13M7.20	1353001	0.542
839409	F13M7.20	1353205	0.580
839402	F13M7.17	1363623	0.501
839397	UBP2	1369820	0.807
839397	UBP2	1370178	0.719
839397	UBP2	1371129	0.485
839397	UBP2	1372620	0.119
839393	PRMT10	1373281	0.981
839388	F13M7.13	1377323	0.559
839387	F13M7.12	1380539	0.929
839387	F13M7.12	1380580	0.910
28716202	AT1G04895	1383267	0.373
839386	F13M7.11	1384276	0.107
839373	F13M7.10	1389785	0.455
5007664	AT1G04945	1400657	0.376
839374	Tic20-I	1400657	0.894
839346	F13M7.5	1410832	0.032
839357	F13M7.4	1411875	0.309
839355	PDIL2-2	1415351	0.337
839352	F13M7.2	1417934	0.407
839348	PFA-DSP1	1426391	0.255
839340	T7A14.10	1439846	0.537
839336	T7A14.7	1451768	0.590
839336	T7A14.7	1452030	0.450
28716239	CLE20	1454700	0.868
28716239	CLE20	1454853	0.654
839328	T7A14.5	1459120	0.019
839319	AT1G05120	1472465	0.770
839319	AT1G05120	1473655	0.530
839319	AT1G05120	1474226	0.415
839312	YUP8H12.24	1485590	0.485
839312	YUP8H12.24	1486572	0.154
839312	YUP8H12.24	1486709	0.107
839311	CYP88A3	1488866	0.590
839286	AXR1	1498153	0.990
839286	AXR1	1501342	0.159
839273	emb2394	1503429	0.265
839273	emb2394	1503741	0.070
839268	GLR3.4	1505413	0.112
839268	GLR3.4	1505707	0.182
839268	GLR3.4	1505724	0.186
839268	GLR3.4	1505926	0.234
839268	GLR3.4	1505946	0.238
839268	GLR3.4	1506082	0.271
839261	YUP8H12.18	1510739	0.261
839258	YUP8H12.17	1512773	0.925
839256	HDG2	1516283	0.436
839256	HDG2	1517490	0.235
839256	HDG2	1517600	0.216
839256	HDG2	1517613	0.214
839256	HDG2	1517713	0.198
839237	YUP8H12.15	1520487	0.076
839237	YUP8H12.15	1522965	0.978
837028	RCI3	1530078	0.180
837028	RCI3	1530578	0.471
837028	RCI3	1530749	0.571
837028	RCI3	1530751	0.572
837028	RCI3	1531300	0.892
837026	YUP8H12.11	1534973	0.948
837026	YUP8H12.11	1535253	0.847
837026	YUP8H12.11	1536629	0.351
837025	YUP8H12.10	1539466	0.777
837029	ZIP5	1545308	0.869
837029	ZIP5	1545881	0.673
837031	YUP8H12.6	1553777	0.049
837031	YUP8H12.6	1554595	0.240
837031	YUP8H12.6	1554655	0.254
837031	YUP8H12.6	1556330	0.645
837034	YUP8H12.3	1562957	0.389
837038	YUP8H12.1	1569311	0.950
837038	YUP8H12.1	1569371	0.932
837039	T25N20.3	1577419	0.102
837039	T25N20.3	1578189	0.233
837039	T25N20.3	1578848	0.346
837039	T25N20.3	1578856	0.347
837039	T25N20.3	1579996	0.542
837039	T25N20.3	1579998	0.543
837040	LPA19	1582932	0.760
837040	LPA19	1583523	0.217
837044	T25N20.8	1595102	0.439
837047	SDE3	1603558	0.380
837047	SDE3	1603624	0.363
837048	CVP2	1609377	0.531
837048	CVP2	1609511	0.502
837051	chr31	1619531	0.794
837051	chr31	1620038	0.692
837051	chr31	1621780	0.343
837052	NTMC2T2.1	1627397	0.567
837053	OBAP1a	1630330	0.623
837054	T25N20.17	1632745	0.633
837058	UGT75B1	1646610	0.386
837059	CALS1	1653668	0.494
837062	AT1G05577	1662720	0.820
837063	CHX23	1667522	0.393
837064	HEXO2	1670231	0.345
837064	HEXO2	1671870	0.987
837064	HEXO2	1671872	0.987
837065	EMB3101	1673366	0.722
837068	URH2	1680075	0.422
837068	URH2	1680225	0.475
837068	URH2	1680824	0.686
837069	5PTASE13	1684395	0.422
837069	5PTASE13	1684485	0.440
837070	F3F20.9	1688575	0.548
837072	F3F20.10	1690976	0.552
837073	F3F20.11	1695841	0.165
837073	F3F20.11	1696135	0.026
837074	F3F20.12	1698828	0.635
837075	UGT74E2	1703784	0.574
837076	BT3	1708729	0.759
837079	F3F20.17	1718121	0.518
837081	F3F20.19	1721228	0.884
837086	T20M3.4	1727992	0.730
837087	AT1G05785	1732206	0.812
837088	T20M3.5	1733337	0.112
837088	T20M3.5	1733493	0.144
837088	T20M3.5	1733825	0.214
837088	T20M3.5	1734978	0.455
837088	T20M3.5	1736792	0.834
837090	ABA-responsive	1744561	0.035
837090	ABA-responsive	1745343	0.273
837092	SPPL5	1751073	0.350
837092	SPPL5	1752815	0.732
837092	SPPL5	1753239	0.825
837092	SPPL5	1753874	0.964
837093	ATX2	1755986	0.238
837093	ATX2	1756460	0.299
837093	ATX2	1757284	0.405
837093	ATX2	1758047	0.503
837093	ATX2	1759064	0.634
837095	POM1	1768522	0.135
837096	T20M3.13	1769009	0.010
837096	T20M3.13	1769660	0.292
837096	T20M3.13	1769738	0.326
837096	T20M3.13	1769922	0.406
837096	T20M3.13	1770124	0.494
837098	ARI12	1776087	0.152
837099	ARI5	1781345	0.385
837099	ARI5	1782017	0.509
837099	ARI5	1782278	0.557
837099	ARI5	1784575	0.981
3766662	AT1G05894	1784777	0.025
3766662	AT1G05894	1785131	0.248
837100	NTH2	1788016	0.404
837100	NTH2	1788619	0.612
837101	T20M3.19	1791498	0.197
837101	T20M3.19	1796080	0.902
837101	T20M3.19	1796453	0.959
837101	T20M3.19	1796631	0.987
837101	T20M3.19	1796648	0.989
837101	T20M3.19	1796659	0.991
837103	AT1G05930	1800617	0.790
837104	CAT9	1801214	0.964
837104	CAT9	1802325	0.579
837104	CAT9	1802908	0.378
837105	T21E18.2	1805378	0.701
837105	T21E18.2	1805727	0.594
837107	T21E18.3	1815839	0.990
837110	T21E18.6	1822886	0.183
837110	T21E18.6	1823430	0.511
837110	T21E18.6	1823432	0.513
837110	T21E18.6	1823471	0.536
837110	T21E18.6	1823480	0.542
837110	T21E18.6	1824185	0.968
837111	T21E18.7	1825908	0.866
837112	T21E18.8	1828221	0.959
837114	T21E18.10	1830876	0.805
837119	T21E18.15	1851574	0.065
837120	SKIP16	1853103	0.981
837120	SKIP16	1855317	0.026
6240721	AT1G06137	1863800	0.096
6240721	AT1G06137	1863801	0.094
837123	MEF3	1866645	0.840
28716441	AT1G06143	1867940	0.516
6241227	EMB1444	1870439	0.694
6241227	EMB1444	1871537	0.462
6241227	EMB1444	1872159	0.331
6241227	EMB1444	1872798	0.197
5007666	AT1G06148	1875569	0.745
5007666	AT1G06148	1875736	0.683
5007666	AT1G06148	1876149	0.530
5007666	AT1G06148	1876211	0.507
5007666	AT1G06148	1876403	0.435
5007666	AT1G06148	1876701	0.324
5007666	AT1G06148	1876711	0.321
5007666	AT1G06148	1876738	0.311
5007666	AT1G06148	1877115	0.170
837126	F9P14.3	1886366	0.280
837129	F9P14.6	1895991	0.378
837129	F9P14.6	1896547	0.175
837129	F9P14.6	1896673	0.129
837131	MEE5	1900132	0.036
837133	GTE4	1907671	0.173
837133	GTE4	1908504	0.376
837133	GTE4	1909225	0.552
837134	F9P14.10	1912068	0.442
837134	F9P14.10	1912162	0.484
837134	F9P14.10	1912225	0.513
837134	F9P14.10	1913286	0.995
837134	F9P14.10	1913291	0.997
837134	F9P14.10	1913292	0.998
837135	F9P14.11	1913286	0.935
837135	F9P14.11	1913291	0.932
837135	F9P14.11	1913292	0.931
837135	F9P14.11	1913956	0.546
837135	F9P14.11	1914584	0.181
837138	F9P14.13	1918250	0.853
837138	F9P14.13	1919617	0.081
837140	ACX3	1923666	0.358
837140	ACX3	1923943	0.426
837140	ACX3	1925364	0.775
837140	ACX3	1925591	0.831
837140	ACX3	1925658	0.847
837140	ACX3	1925698	0.857
837141	ACX6	1928673	0.539
837145	T2D23.4	1934085	0.022
837149	T2D23.8	1945007	0.010
837149	T2D23.8	1945241	0.188
837150	GSK1	1950454	0.901
837152	TPS7	1957070	0.571
837153	T2D23.12	1958880	0.001
837153	T2D23.12	1959424	0.474
837154	FTSH8	1961063	0.673
837154	FTSH8	1962823	0.116
837154	FTSH8	1962838	0.111
837157	F12K11.20	1967065	0.887
837157	F12K11.20	1967110	0.920
837158	ACD32.1	1967110	0.991
837158	ACD32.1	1967467	0.852
837159	F12K11.18	1970922	0.259
837159	F12K11.18	1973053	0.697
837160	CalS7	1980187	0.164
837160	CalS7	1981542	0.287
837160	CalS7	1985426	0.639
837160	CalS7	1986198	0.709
837160	CalS7	1987774	0.852
837160	CalS7	1988172	0.888
837160	CalS7	1988212	0.891
837161	F12K11.25	1989691	0.169
837167	F12K11.10	2010189	0.586
837169	F12K11.8	2015006	0.556
837169	F12K11.8	2015284	0.434
837170	F12K11.7	2016430	0.985
837170	F12K11.7	2016899	0.930
837170	F12K11.7	2017912	0.810
837177	NIH	2042100	0.233
837177	NIH	2044097	0.509
837177	NIH	2044450	0.557
837177	NIH	2046009	0.773
837182	F4H5.19	2061293	0.879
837182	F4H5.19	2062760	0.671
837182	F4H5.19	2064138	0.475
3766669	MUG3	2070917	0.068
3766669	MUG3	2072581	0.699
837186	F4H5.16	2073497	0.147
837188	DRIP1	2079549	0.792
837189	GAUT6	2084965	0.431
837190	F4H5.12	2087624	0.169
837190	F4H5.12	2087822	0.245
837193	CRTISO	2095002	0.464
837193	CRTISO	2096133	0.170
837200	F4H5.4	2116548	0.702
837200	F4H5.4	2118299	0.409
837201	TRFL7	2122363	0.488
837202	OFP4	2124859	0.850
837202	OFP4	2124913	0.806
3766672	AT1G06923	2126717	0.051
837205	TIC110	2130487	0.923
837205	TIC110	2131681	0.712
837205	TIC110	2131686	0.711
837205	TIC110	2131688	0.710
837205	TIC110	2131755	0.699
837205	TIC110	2132279	0.606
837205	TIC110	2132554	0.557
837205	TIC110	2134142	0.276
837207	CHX14	2140538	0.859
837207	CHX14	2140837	0.955
837208	F10K1.30	2143299	0.653
837209	F10K1.29	2149557	0.670
837215	F10K1.25	2162996	0.158
837216	F10K1.24	2164574	0.407
837221	F2KP	2180658	0.573
837221	F2KP	2180662	0.572
837221	F2KP	2181762	0.394
837221	F2KP	2182135	0.333
837224	AT1G07135	2190142	0.707
837224	AT1G07135	2190361	0.466
837225	SIRANBP	2191971	0.864
837225	SIRANBP	2193005	0.385
837225	SIRANBP	2193692	0.067
837226	MAPKKK13	2194461	0.747
837227	F10K1.13	2199061	0.371
837228	F10K1.35	2201241	0.974
837233	F10K1.7	2217429	0.815
837235	UGT71C5	2223878	0.133
837235	UGT71C5	2225238	0.848
837246	SR45a	2260117	0.025
837246	SR45a	2260122	0.023
837248	MAC5A	2261667	0.482
837248	MAC5A	2262815	0.041
837250	F22G5.28	2266650	0.551
837250	F22G5.28	2268274	0.189
837250	F22G5.28	2268833	0.064
837250	F22G5.28	2268837	0.063
837251	RLP1	2270675	0.199
837251	RLP1	2272566	0.557
837251	RLP1	2272818	0.605
837251	RLP1	2272995	0.639
837254	SMO2-1	2277636	0.027
837254	SMO2-1	2278591	0.351
837255	HAI2	2282417	0.197
837255	HAI2	2282542	0.137
837256	F22G5.39	2286208	0.985
837256	F22G5.39	2286210	0.984
837256	F22G5.39	2286212	0.983
837258	F22G5.19	2290665	0.617
837262	F22G5.14	2297181	0.671
837268	TRFL2	2318641	0.858
837268	TRFL2	2318855	0.798
837268	TRFL2	2319440	0.631
837268	TRFL2	2320653	0.287
837268	TRFL2	2321156	0.144
837268	TRFL2	2321157	0.144
837269	F22G5.7	2322984	0.890
837269	F22G5.7	2323034	0.878
837269	F22G5.7	2323125	0.855
837269	F22G5.7	2323152	0.849
837269	F22G5.7	2324368	0.547
837269	F22G5.7	2324507	0.512
837269	F22G5.7	2324847	0.428
837269	F22G5.7	2325598	0.241
837269	F22G5.7	2325762	0.201
837269	F22G5.7	2325836	0.182
837269	F22G5.7	2326277	0.073
837270	F22G5.6	2328685	0.357
837270	F22G5.6	2328687	0.358
837270	F22G5.6	2329745	0.634
837270	F22G5.6	2329748	0.634
837270	F22G5.6	2330049	0.713
837270	F22G5.6	2330051	0.713
837271	APK1A	2332516	0.475
837272	F22G5.3	2337223	0.744
5007670	AT1G07615	2343673	0.303
837275	ATOBGM	2346403	0.194
837275	ATOBGM	2346478	0.164
837276	PLL5	2351288	0.822
837277	OBP2	2353336	0.910
837277	OBP2	2354999	0.418
837278	F24B9.29	2362148	0.602
837278	F24B9.29	2362267	0.586
837280	ECA4	2370898	0.808
837280	ECA4	2370932	0.801
837280	ECA4	2370935	0.800
837280	ECA4	2372269	0.510
837280	ECA4	2372948	0.362
837281	F24B9.23	2376253	0.204
837281	F24B9.23	2376483	0.400
837281	F24B9.23	2376552	0.459
837281	F24B9.23	2376784	0.656
837281	F24B9.23	2376802	0.671
837281	F24B9.23	2376851	0.713
837282	F24B9.22	2378631	0.531
837282	F24B9.22	2378853	0.711
837283	F24B9.21	2381352	0.978
837284	Negative	2382887	0.289
837286	KCS3	2391911	0.342
837289	RAD51D	2402938	0.002
837292	PAI1	2410127	0.910
837292	PAI1	2410971	0.620
837292	PAI1	2411342	0.493
837299	F24B9.6	2424239	0.072
837299	F24B9.6	2425021	0.363
837300	F24B9.5	2426795	0.035
837302	F24B9.4	2431479	0.184
837302	F24B9.4	2431640	0.136
837306	RNL	2447186	0.190
837306	RNL	2447559	0.230
837306	RNL	2447992	0.277
837306	RNL	2450474	0.547
837306	RNL	2452018	0.715
837306	RNL	2454510	0.985
837307	T6D22.2	2454885	0.044
837307	T6D22.2	2455482	0.278
837307	T6D22.2	2456078	0.512
837310	MED22B	2466477	0.479
837311	PDIL5-1	2468443	0.597
837312	T6D22.6	2469589	0.896
837312	T6D22.6	2470456	0.655
837313	NF-YC10	2473259	0.952
837313	NF-YC10	2474360	0.391
837314	T6D22.8	2477952	0.160
837314	T6D22.8	2478533	0.253
837314	T6D22.8	2478631	0.269
837314	T6D22.8	2480127	0.508
837314	T6D22.8	2481221	0.683
837315	GATA10	2484787	0.378
837315	GATA10	2485157	0.229
837315	GATA10	2485524	0.081
28716759	AT1G08005	2485524	0.545
837316	GATA11	2486140	0.869
