28716360	AT1G05707	7781224	0.050
28716367	AT1G05747	7931814	0.565
28716371	AT1G05767	8072921	0.350
28716371	AT1G05767	8073326	0.475
28716371	AT1G05767	8073419	0.504
28716375	AT1G05787	8197849	0.539
28716386	AT1G05843	8487456	0.953
28716387	AT1G05847	8487456	0.294
28716391	AT1G05867	8610788	0.105
28716403	AT1G05943	8849084	0.842
28716426	AT1G06053	9459475	0.229
6240288	AT1G27921	9728806	0.424
6240288	AT1G27921	9729435	0.259
6240288	AT1G27921	9730019	0.106
28716436	AT1G06113	9794735	0.864
28716436	AT1G06113	9794744	0.905
28717274	AT1G28715	10097331	0.787
28717274	AT1G28715	10097995	0.693
28717274	AT1G28715	10099815	0.437
28717274	AT1G28715	10099819	0.437
28717274	AT1G28715	10101540	0.195
28717274	AT1G28715	10101824	0.155
5007740	AT1G29785	10426782	0.998
5007740	AT1G29785	10426853	0.968
5007740	AT1G29785	10427997	0.485
5007740	AT1G29785	10428474	0.283
5007740	AT1G29785	10428476	0.282
28716469	AT1G06303	10489837	0.224
28716468	AT1G06297	10489837	0.768
5007742	AT1G30282	10664681	0.941
28716474	AT1G06327	10775843	0.093
28716474	AT1G06327	10776017	0.941
28716475	AT1G06333	10776017	0.657
28716486	AT1G06393	11032448	0.165
28716491	AT1G06417	11139861	0.680
28716491	AT1G06417	11139940	0.399
28716491	AT1G06417	11139989	0.224
28716494	AT1G06433	11197891	0.538
28716496	AT1G06443	11300892	0.212
28716497	AT1G06447	11300892	0.572
28716514	AT1G06543	11678816	0.450
28716514	AT1G06543	11678818	0.442
28716519	AT1G06573	11738335	0.962
5007749	AT1G33415	12120297	0.170
5007749	AT1G33415	12121764	0.362
5007749	AT1G33415	12123760	0.622
5007749	AT1G33415	12123983	0.652
5007749	AT1G33415	12123986	0.652
5007749	AT1G33415	12124378	0.703
5007749	AT1G33415	12125668	0.871
28716555	AT1G06753	12550797	0.439
28716555	AT1G06753	12550955	0.060
28716556	AT1G06757	12601263	0.280
28716561	AT1G06787	12687350	0.172
28716564	AT1G06823	12887672	0.659
28716575	AT1G06897	13043336	0.101
6240801	AT1G35545	13111547	0.555
6240801	AT1G35545	13112530	0.130
28716581	AT1G06933	13314862	0.595
28716588	AT1G06967	13635912	0.579
28716592	AT1G06987	13857835	0.152
28716592	AT1G06987	13857890	0.310
28716601	AT1G07117	15884847	0.887
28716618	AT1G07233	16645983	0.796
10723037	AT1G44125	16781448	0.817
10723037	AT1G44125	16783349	0.528
10723037	AT1G44125	16784961	0.283
10723037	AT1G44125	16785090	0.264
28716643	AT1G07367	17389135	0.283
28716657	AT1G07457	17695727	0.555
28716657	AT1G07457	17695873	0.741
28716658	AT1G07463	17695727	0.284
28716668	AT1G07517	18115999	0.171
28716677	AT1G07563	18333555	0.066
28716677	AT1G07563	18333556	0.063
28716677	AT1G07563	18333559	0.056
28716678	AT1G07567	18334203	0.842
28716689	AT1G07623	18640962	0.714
28716695	AT1G07657	18755959	0.731
28716698	AT1G07673	18794474	0.246
28716699	AT1G07683	18814166	0.726
28716701	AT1G07697	18868060	0.920
28716712	AT1G07763	19171833	0.570
28716716	AT1G07783	19373851	0.770
28716720	AT1G07807	19563568	0.260
28716722	AT1G07823	19587955	0.741
28716722	AT1G07823	19588796	0.098
28716728	AT1G07853	19787235	0.718
28716729	AT1G07857	19796692	0.351
28716730	AT1G07863	19796692	0.123
5007797	AT1G53233	19850845	0.334
28716733	AT1G07877	19925546	0.118
28716736	AT1G07893	19967998	0.218
28716736	AT1G07893	19968007	0.224
28716740	AT1G07907	19982920	0.019
28716742	AT1G07917	20010494	0.868
28717353	AT1G54355	20290226	0.071
28716755	AT1G07987	20420465	0.751
28716763	AT1G08023	20495698	0.747
28716764	AT1G08027	20497156	0.746
28716766	AT1G08037	20588624	0.609
28716766	AT1G08037	20588717	0.490
28716776	AT1G08097	21051886	0.749
28716775	AT1G08093	21051886	0.030
28716777	AT1G08103	21052589	0.669
28716783	AT1G08133	21262331	0.470
28716783	AT1G08133	21262381	0.551
28716784	AT1G08137	21262331	0.937
28716784	AT1G08137	21262381	0.793
28716785	AT1G08143	21267268	0.190
28716801	AT1G08237	21645818	0.459
28716807	AT1G08273	22029888	0.186
28716807	AT1G08273	22030279	0.976
5007819	AT1G60525	22300447	0.495
5007820	AT1G60545	22302849	0.185
5007820	AT1G60545	22303221	0.311
5007820	AT1G60545	22303573	0.431
5007820	AT1G60545	22304290	0.675
5007820	AT1G60545	22304306	0.681
28716825	AT1G08363	22581277	0.123
28716825	AT1G08363	22581280	0.108
28716836	AT1G08433	22834043	0.075
28716843	AT1G08473	22955623	0.467
28716844	AT1G08477	22975866	0.214
28716844	AT1G08477	22975974	0.352
28716851	AT1G08513	23034841	0.218
28716852	AT1G08517	23068204	0.506
28716852	AT1G08517	23068280	0.753
28716856	AT1G08543	23179689	0.566
28716863	AT1G08577	23271716	0.325
28716871	AT1G08623	23640318	0.915
28716872	AT1G08627	23640318	0.229
28716874	AT1G08637	23691544	0.127
28716881	AT1G08667	23854935	0.121
28716886	AT1G08697	23964315	0.380
28716893	AT1G08733	24135505	0.688
28716897	AT1G08753	24298052	0.320
28716922	AT1G08843	24745599	0.893
28716926	AT1G08857	24951679	0.413
28716926	AT1G08857	24952947	0.186
28716926	AT1G08857	24952970	0.182
28716926	AT1G08857	24953010	0.175
28716926	AT1G08857	24953746	0.043
28716926	AT1G08857	24953750	0.043
28716926	AT1G08857	24953847	0.025
28716940	AT1G08907	25139210	0.585
6240628	AT1G67792	25417380	0.000
6240628	AT1G67792	25417789	0.143
6240628	AT1G67792	25418783	0.488
6240628	AT1G67792	25418945	0.545
6240628	AT1G67792	25419207	0.636
6240628	AT1G67792	25419654	0.791
6240628	AT1G67792	25419735	0.819
28716967	AT1G09003	25772242	0.082
28716970	AT1G09013	25848692	0.565
28716973	AT1G09023	25923608	0.462
28716982	AT1G09053	26041514	0.287
28716982	AT1G09053	26042047	0.611
28716982	AT1G09053	26042215	0.713
28716982	AT1G09053	26042619	0.958
28717003	AT1G09123	26308285	0.484
28717008	AT1G09137	26425943	0.227
28717012	AT1G09153	26445413	0.638
28717021	AT1G09193	26687142	0.913
28717031	AT1G09227	26873583	0.344
28717031	AT1G09227	26873924	0.971
7922431	AT1G71828	27017861	0.882
28717047	AT1G09293	27090807	0.553
28717058	AT1G09353	27441399	0.310
28717063	AT1G09377	27578135	0.133
28717064	AT1G09383	27611857	0.188
28717066	AT1G09393	27656635	0.752
28717067	AT1G09397	27656635	0.287
28717423	AT1G74205	27909710	0.327
28717074	AT1G09443	27958298	0.012
28717103	AT1G09543	28216736	0.133
28717116	AT1G09587	28488153	0.287
28717431	AT1G76892	28874885	0.625
28717144	AT1G09697	28928316	0.067
28717159	AT1G09753	29208911	0.114
28717159	AT1G09753	29208980	0.394
28717164	AT1G09767	29296752	0.293
28717167	AT1G09777	29351635	0.464
28717171	AT1G09793	29428137	0.433
28717171	AT1G09793	29428144	0.422
28717172	AT1G09797	29428137	0.437
28717172	AT1G09797	29428144	0.446
28717178	AT1G09823	29550075	0.316
28717189	AT1G09857	29770336	0.433
28717190	AT1G09863	29909253	0.931
6241354	AT1G79529	29916317	0.873
28717200	AT1G09897	29975958	0.921
5007860	AT1G80325	30196222	0.533
28717225	AT1G09987	30387072	0.473
28717537	AT2G03985	179126	0.316
28717539	AT2G04005	238851	0.544
28717559	AT2G04285	764193	0.566
28717569	AT2G04435	853138	0.573
28717574	AT2G04505	977702	0.190
28717574	AT2G04505	977707	0.210
28717576	AT2G04535	1102318	0.372
28717576	AT2G04535	1102539	0.789
28717579	AT2G04565	1133718	0.581
28717580	AT2G04575	1133718	0.469
28717586	AT2G04645	1249542	0.214
28717587	AT2G04655	1252153	0.564
28717593	AT2G04725	1404074	0.085
28717593	AT2G04725	1404547	0.236
28717593	AT2G04725	1405807	0.639
7922331	AT2G04852	1705817	0.492
28717605	AT2G04875	1840936	0.106
28717609	AT2G04915	2060860	0.260
28717614	AT2G04975	2188769	0.762
28717614	AT2G04975	2188866	0.557
28717614	AT2G04975	2188871	0.546
28717614	AT2G04975	2188986	0.304
28717616	AT2G04995	2190457	0.035
28717675	AT2G05812	2214822	0.156
28717643	AT2G05365	3490387	0.064
28717647	AT2G05405	3515160	0.661
5007869	AT2G09795	3671958	0.282
28717656	AT2G05515	4019645	0.459
28717656	AT2G05515	4019790	0.834
28718252	AT2G11852	4789857	0.072
28717671	AT2G05695	5009708	0.482
28717673	AT2G05725	5030913	0.966
28717673	AT2G05725	5031076	0.470
28717680	AT2G05865	5411925	0.573
28717680	AT2G05865	5411969	0.702
28717682	AT2G05885	5559679	0.357
28717690	AT2G06065	5735967	0.482
28717694	AT2G06115	6132151	0.406
28717695	AT2G06135	6132151	0.692
28717697	AT2G06175	6196908	0.635
28717700	AT2G06215	6279797	0.290
28717701	AT2G06225	6354318	0.355
28717703	AT2G06275	6371730	0.210
28717708	AT2G06365	6547532	0.110
28717710	AT2G06385	6610979	0.950
28717724	AT2G06525	6934600	0.280
28717727	AT2G06575	6978536	0.799
28717727	AT2G06575	6978711	0.257
28717727	AT2G06575	6978715	0.245
28717727	AT2G06575	6978720	0.229
28717727	AT2G06575	6978793	0.003
28717758	AT2G07005	7641497	0.933
28717763	AT2G07055	7927838	0.036
28717770	AT2G07175	8375603	0.664
28717773	AT2G07225	8447770	0.950
28717773	AT2G07225	8447869	0.767
28717773	AT2G07225	8447873	0.759
28717775	AT2G07245	8488344	0.178
28717788	AT2G07385	9087861	0.359
28717794	AT2G07475	9354043	0.494
28717801	AT2G07555	9481568	0.962
28717801	AT2G07555	9481676	0.767
28717801	AT2G07555	9481782	0.575
28717801	AT2G07555	9482067	0.060
28717849	AT2G07845	9664781	0.233
28717849	AT2G07845	9666248	0.823
28717849	AT2G07845	9666629	0.976
6241246	AT2G22821	9721846	0.860
28717850	AT2G07850	9732964	0.430
816834	F21P24.10	9809999	0.060
28717867	AT2G07950	10099199	0.239
28717875	AT2G08000	10344898	0.509
28717875	AT2G08000	10345089	0.353
28717883	AT2G08040	10404248	0.515
28717885	AT2G08050	10409612	0.731
5007908	AT2G24755	10542041	0.959
5007908	AT2G24755	10543623	0.756
5007908	AT2G24755	10544510	0.642
5007908	AT2G24755	10544785	0.606
5007908	AT2G24755	10544792	0.605
5007908	AT2G24755	10545354	0.533
5007908	AT2G24755	10545769	0.479
5007908	AT2G24755	10546881	0.336
5007908	AT2G24755	10547125	0.305
5007908	AT2G24755	10547583	0.246
5007908	AT2G24755	10548681	0.105
28717897	AT2G08120	10720362	0.366
28717899	AT2G08130	10762912	0.323
28717902	AT2G08150	11359380	0.683
28717906	AT2G08175	11408844	0.919
28717907	AT2G08180	11410000	0.323
28717915	AT2G08220	11953850	0.126
28717918	AT2G08240	12009938	0.237
28717926	AT2G08280	12271036	0.239
28717930	AT2G08300	12393261	0.744
28717930	AT2G08300	12393403	0.513
28717937	AT2G08340	12618704	0.695
5007913	AT2G30362	12938136	0.411
6241079	AT2G30984	13186673	0.817
28717955	AT2G08430	13351901	0.532
28717956	AT2G08435	13385355	0.780
3768593	AT2G31751	13498804	0.676
3768593	AT2G31751	13498939	0.650
28717963	AT2G08470	13519914	0.585
28717969	AT2G08500	13588803	0.317
28717977	AT2G08540	13904395	0.419
6240334	AT2G33051	14023428	0.505
6240334	AT2G33051	14024644	0.166
28717983	AT2G08570	14125517	0.932
28717984	AT2G08575	14152322	0.462
28717984	AT2G08575	14152476	0.252
28717996	AT2G08640	14319812	0.333
28717997	AT2G08645	14336868	0.433
28718000	AT2G08660	14515556	0.774
28718000	AT2G08660	14515560	0.776
28718006	AT2G08690	14706910	0.111
28718008	AT2G08700	14731043	0.541
28718011	AT2G08715	14835331	0.040
5007935	AT2G35738	15024326	0.252
5007935	AT2G35738	15024597	0.333
10723041	AT2G35859	15059873	0.696
5007937	AT2G35945	15091349	0.665
28718030	AT2G08820	15403464	0.577
28718031	AT2G08825	15403464	0.517
5007940	AT2G36792	15421277	0.598
5007941	AT2G37555	15757768	0.671
28718062	AT2G08985	16269371	0.516
28718064	AT2G08995	16306029	0.720
28718064	AT2G08995	16306074	0.495
28718064	AT2G08995	16306168	0.025
28718072	AT2G09040	16436027	0.179
28718074	AT2G09050	16485974	0.746
28718082	AT2G09090	16672425	0.014
28718085	AT2G09105	16704088	0.992
28718085	AT2G09105	16704089	0.988
28718101	AT2G09190	17012974	0.113
5007950	AT2G41178	17165903	0.240
28718113	AT2G09250	17224554	0.826
28718123	AT2G09305	17401522	0.229
5007954	AT2G42365	17641188	0.894
5007954	AT2G42365	17641221	0.888
5007954	AT2G42365	17642070	0.730
5007957	AT2G42835	17822496	0.912
5007957	AT2G42835	17822502	0.910
5007957	AT2G42835	17822715	0.831
5007957	AT2G42835	17822717	0.831
5007957	AT2G42835	17823221	0.645
28718147	AT2G09425	17948371	0.940
5007960	AT2G44255	18297827	0.016
5007962	AT2G44798	18468427	0.548
28718178	AT2G09590	18523589	0.496
5007964	AT2G45315	18682417	0.834
28718187	AT2G09640	18757728	0.159
28718192	AT2G09665	18858233	0.044
28718192	AT2G09665	18859108	0.843
28718201	AT2G09710	18982644	0.011
28718202	AT2G09715	19013734	0.229
6241493	AT2G46572	19127901	0.405
6241493	AT2G46572	19127904	0.404
6241493	AT2G46572	19127906	0.403
28718215	AT2G09780	19316462	0.560
28718227	AT2G09915	19491315	0.334
28718227	AT2G09915	19491591	0.933
28718229	AT2G09935	19512215	0.808
6240364	AT3G01142	47759	0.659
28718459	AT3G01105	421850	0.978
28718459	AT3G01105	422410	0.032
28718467	AT3G01205	650578	0.303
28718475	AT3G01305	900582	0.932
28718480	AT3G01385	1045321	0.295
28718489	AT3G01495	1228362	0.661
28718513	AT3G01755	1710302	0.460
28718531	AT3G01945	2282039	0.156
28718538	AT3G02035	2458818	0.557
28718542	AT3G02085	2709582	0.382
28718544	AT3G02105	2785676	0.915
28718548	AT3G02155	2854373	0.491
28718573	AT3G02455	3642716	0.643
28718573	AT3G02455	3644515	0.049
5007994	AT3G12502	3963393	0.543
5007994	AT3G12502	3963439	0.568
6241065	AT3G13061	4183849	0.045
28718593	AT3G02685	4345683	0.436
28718601	AT3G02775	4532278	0.580
28718607	AT3G02835	4647666	0.260
28718611	AT3G02895	4724788	0.055
28718613	AT3G02915	4786536	0.516
28718641	AT3G03225	5484169	0.760
28718661	AT3G03435	5830211	0.938
28718661	AT3G03435	5830479	0.185
28718663	AT3G03455	5833652	0.159
28718668	AT3G03515	6028964	0.463
28718670	AT3G03535	6091639	0.077
28718671	AT3G03555	6117727	0.627
28718683	AT3G03685	6344118	0.275
28718687	AT3G03725	6391884	0.099
28718688	AT3G03735	6391884	0.043
28718688	AT3G03735	6392037	0.783
28718696	AT3G03815	6687496	0.887
28718709	AT3G03965	7056156	0.266
28718709	AT3G03965	7056471	0.870
28718712	AT3G03995	7235132	0.860
28718713	AT3G04005	7237758	0.938
28718716	AT3G04035	7269486	0.727
5008020	AT3G21755	7668073	0.442
5008020	AT3G21755	7668319	0.365
28718733	AT3G04215	7756390	0.076
28718737	AT3G04255	7839046	0.182
28718737	AT3G04255	7839050	0.198
28718749	AT3G04365	8155008	0.912
28718760	AT3G04495	8434688	0.286
28718759	AT3G04475	8434688	0.583
5008028	AT3G24518	8938558	0.935
5008028	AT3G24518	8939854	0.654
5008028	AT3G24518	8941126	0.379
5008028	AT3G24518	8941132	0.377
28718804	AT3G05015	9686142	0.504
28718829	AT3G05295	10300528	0.371
825531	AT3G27990	10394154	0.720
825531	AT3G27990	10394297	0.695
825531	AT3G27990	10394568	0.647
825531	AT3G27990	10394580	0.645
825531	AT3G27990	10394685	0.627
825531	AT3G27990	10394821	0.603
825531	AT3G27990	10395347	0.510
825531	AT3G27990	10395902	0.412
825531	AT3G27990	10397460	0.137
28718837	AT3G05385	10484241	0.620
28718838	AT3G05395	10484241	0.219
28718846	AT3G05495	10620601	0.955
28718863	AT3G05745	11388980	0.719
28718864	AT3G05765	11392451	0.888
28718864	AT3G05765	11392460	0.910
28718869	AT3G05815	11450136	0.828
28718869	AT3G05815	11450233	0.423
28718885	AT3G06045	11924995	0.807
28718885	AT3G06045	11925011	0.756
28718888	AT3G06075	12371001	0.823
28718908	AT3G06325	14196612	0.172
28718910	AT3G06355	14199608	0.064
28718910	AT3G06355	14200067	0.978
28718915	AT3G06405	14670650	0.606
28718916	AT3G06415	14670650	0.198
28718936	AT3G06625	15366382	0.155
28718939	AT3G06655	15612730	0.353
28718966	AT3G07045	16524090	0.547
28718972	AT3G07125	16660097	0.402
28718978	AT3G07225	16766577	0.147
28718984	AT3G07295	16862382	0.029
28718993	AT3G07385	17016205	0.122
28718993	AT3G07385	17016653	0.398
28718993	AT3G07385	17016932	0.570
28718994	AT3G07395	17019201	0.726
28719002	AT3G07495	17172531	0.754
5008072	AT3G46668	17192359	0.248
5008072	AT3G46668	17192596	0.334
5008072	AT3G46668	17192689	0.367
5008072	AT3G46668	17193273	0.578
5008072	AT3G46668	17194345	0.964
28719005	AT3G07545	17249817	0.310
28719007	AT3G07585	17261309	0.257
28719031	AT3G07825	17638464	0.362
28719034	AT3G07855	17728632	0.555
28719037	AT3G07885	17831448	0.323
28719039	AT3G07905	17844414	0.800
28719045	AT3G07965	17960262	0.690
28719050	AT3G08025	18176532	0.668
28719051	AT3G08035	18176532	0.898
28719052	AT3G08045	18231034	0.505
28719054	AT3G08055	18278082	0.177
28719053	AT3G08050	18278082	0.710
28719061	AT3G08090	18520165	0.092
5008078	AT3G51075	18972634	0.056
5008078	AT3G51075	18972736	0.032
5008078	AT3G51075	18972805	0.015
28719076	AT3G08175	18972634	0.543
28719076	AT3G08175	18972736	0.176
5008080	AT3G52072	19312263	0.923
5008080	AT3G52072	19314128	0.212
28719088	AT3G08240	19329065	0.359
28719099	AT3G08295	19560868	0.061
28719109	AT3G08355	19871901	0.054
28719112	AT3G08370	20031034	0.558
28719121	AT3G08420	20277949	0.687
28719122	AT3G08425	20284441	0.144
28719134	AT3G08495	20584908	0.026
28719134	AT3G08495	20584912	0.031
28719134	AT3G08495	20584920	0.041
28719134	AT3G08495	20585283	0.474
28719134	AT3G08495	20585545	0.786
6241055	AT3G56408	20917884	0.400
6241055	AT3G56408	20919552	0.676
6241055	AT3G56408	20920478	0.830
28719154	AT3G08715	21025423	0.357
28719157	AT3G08745	21055994	0.322
28719158	AT3G08755	21055994	0.545
28719165	AT3G08825	21109274	0.130
28719165	AT3G08825	21109295	0.039
28719165	AT3G08825	21109297	0.030
28719165	AT3G08825	21109300	0.017
28719165	AT3G08825	21109304	0.000
28719179	AT3G08985	21404050	0.078
10723028	AT3G57965	21466319	0.220
10723028	AT3G57965	21466350	0.206
10723028	AT3G57965	21466729	0.032
28719188	AT3G09105	21558800	0.048
28719415	AT3G59068	21832955	0.896
5008096	AT3G59695	22050024	0.842
5008096	AT3G59695	22050026	0.841
28719202	AT3G09265	22140719	0.647
28719203	AT3G09275	22143258	0.737
28719218	AT3G09465	22378090	0.585
28719246	AT3G09815	23150485	0.658
28719246	AT3G09815	23150487	0.664
28719246	AT3G09815	23150490	0.672
28719246	AT3G09815	23150492	0.678
28719247	AT3G09825	23157086	0.420
28719248	AT3G09835	23157086	0.242
28719255	AT3G09905	23328491	0.587
5008107	AT3G63445	23423049	0.879
28719261	AT3G09995	23447840	0.079
5008112	AT4G01593	690655	0.007
5008112	AT4G01593	691086	0.288
5008112	AT4G01593	691477	0.543
5008112	AT4G01593	691729	0.707
28719531	AT4G04005	820762	0.089
28719534	AT4G04035	842729	0.187
28719535	AT4G04055	897543	0.908
28719536	AT4G04065	949226	0.614
28719538	AT4G04085	1008436	0.301
28719559	AT4G04385	1348449	0.889
28719573	AT4G04585	1473586	0.031
6240474	AT4G04221	2033387	0.934
6240474	AT4G04221	2033579	0.876
6240474	AT4G04221	2034045	0.736
6240474	AT4G04221	2034557	0.582
6240474	AT4G04221	2036397	0.029
28719593	AT4G04895	2197944	0.585
28719599	AT4G04995	2448168	0.271
28719599	AT4G04995	2448172	0.253
28719606	AT4G05075	2655848	0.449
28719611	AT4G05135	2733060	0.593
28719616	AT4G05205	3759272	0.025
28719639	AT4G05465	5353050	0.978
28719639	AT4G05465	5353161	0.634
28719639	AT4G05465	5353167	0.615
28719639	AT4G05465	5353303	0.193
28719639	AT4G05465	5353333	0.099
28719639	AT4G05465	5353343	0.068
28719649	AT4G05645	5667943	0.914
28719649	AT4G05645	5668186	0.496
28719650	AT4G05650	5669263	0.716
28719664	AT4G05720	5985688	0.394
28719670	AT4G05755	6269149	0.936
28719670	AT4G05755	6269168	0.919
28719670	AT4G05755	6269322	0.782
28719670	AT4G05755	6269510	0.614
28719670	AT4G05755	6269521	0.604
28719695	AT4G05900	7013347	0.417
28719695	AT4G05900	7013528	0.857
28719697	AT4G05910	7043849	0.824
28719726	AT4G06065	7809077	0.016
28719729	AT4G06080	7847798	0.319
28719730	AT4G06085	7848472	0.714
28719731	AT4G06090	7850439	0.845
5008140	AT4G13505	7858640	0.661
5008140	AT4G13505	7858937	0.504
5008140	AT4G13505	7859006	0.468
28719751	AT4G06205	8371314	0.370
28719755	AT4G06225	8459682	0.526
28719756	AT4G06235	8459682	0.939
28719762	AT4G06265	8460590	0.013
28719762	AT4G06265	8460781	0.266
28719768	AT4G06300	8711632	0.634
28719787	AT4G06410	9386971	0.275
28719811	AT4G06775	10151829	0.349
28719811	AT4G06775	10152005	0.791
28719815	AT4G06795	10178093	0.169
28719835	AT4G06900	10670470	0.130
28719835	AT4G06900	10670478	0.117
28719839	AT4G06920	10712005	0.472
28719842	AT4G06935	10811296	0.946
28719842	AT4G06935	10811796	0.159
28719842	AT4G06935	10811847	0.079
28719846	AT4G06960	10946706	0.317
28719846	AT4G06960	10946709	0.332
28719846	AT4G06960	10946785	0.708
28719846	AT4G06960	10946787	0.718
28719847	AT4G06965	11115535	0.954
28719847	AT4G06965	11115613	0.862
28719861	AT4G07040	11686003	0.520
28719864	AT4G07055	11757911	0.022
28719870	AT4G07085	11810854	0.960
28719878	AT4G07125	12259482	0.611
28719878	AT4G07125	12259710	0.106
28719887	AT4G07180	12372961	0.913
28719887	AT4G07180	12373193	0.482
28719888	AT4G07185	12373193	0.465
28719894	AT4G07215	12495131	0.468
28719895	AT4G07220	12495827	0.721
28719895	AT4G07220	12495861	0.627
28719896	AT4G07225	12495827	0.397
28719896	AT4G07225	12495861	0.534
28719898	AT4G07235	12501795	0.753
28719899	AT4G07240	12501795	0.138
28719903	AT4G07260	12611720	0.705
28719904	AT4G07265	12627915	0.591
28719918	AT4G07375	12984995	0.133
28719925	AT4G07465	13152888	0.457
28719927	AT4G07535	13250772	0.910
28719934	AT4G07645	13354262	0.081
5008167	AT4G26488	13381160	0.345
10723129	AT4G26542	13397594	0.788
28719939	AT4G07735	13546653	0.891
28719940	AT4G07745	13578279	0.030
28719940	AT4G07745	13578423	0.643
28719948	AT4G07855	13744886	0.428
28719959	AT4G08015	13983121	0.297
10723106	AT4G28652	14145847	0.427
28719972	AT4G08205	14546193	0.761
28719973	AT4G08215	14573643	0.822
28719992	AT4G08465	15210763	0.310
5008175	AT4G31398	15238683	0.859
5008175	AT4G31398	15238904	0.619
28719995	AT4G08505	15239753	0.054
28720015	AT4G08795	16157286	0.775
28720023	AT4G08885	16320389	0.110
28720024	AT4G08915	16322076	0.331
6240684	AT4G34071	16326021	0.247
6240684	AT4G34071	16326405	0.599
6240684	AT4G34071	16326832	0.991
28720028	AT4G08965	16420538	0.140
28720049	AT4G09175	16879384	0.248
28720055	AT4G09240	17027590	0.120
5008184	AT4G36052	17052952	0.524
5008184	AT4G36052	17053191	0.731
28720057	AT4G09265	17135693	0.244
28720057	AT4G09265	17135837	0.563
28720057	AT4G09265	17135847	0.585
28720058	AT4G09275	17154132	0.632
28720060	AT4G09295	17183718	0.709
28720061	AT4G09305	17183718	0.981
28720064	AT4G09335	17225316	0.706
28720068	AT4G09395	17387415	0.771
5008187	AT4G37225	17516355	0.790
5008187	AT4G37225	17516478	0.613
5008187	AT4G37225	17516865	0.056
10723018	AT4G37553	17647246	0.816
10723018	AT4G37553	17647510	0.740
10723018	AT4G37553	17648438	0.471
10723018	AT4G37553	17649027	0.301
10723018	AT4G37553	17649368	0.202
28720077	AT4G09525	17690050	0.739
28720077	AT4G09525	17690181	0.310
28720077	AT4G09525	17690182	0.307
28720077	AT4G09525	17690240	0.118
28720079	AT4G09555	17699287	0.542
5008191	AT4G38545	18023140	0.912
5008191	AT4G38545	18024189	0.469
10723069	AT4G38552	18026316	0.770
10723029	AT4G38932	18152132	0.603
10723029	AT4G38932	18152444	0.198
28720098	AT4G09785	18189598	0.006
28720105	AT4G09885	18392326	0.020
28720108	AT4G09915	18473769	0.960
28720111	AT4G09945	18498461	0.302
28720114	AT4G09985	18542479	0.967
28720114	AT4G09985	18542502	0.856
5008192	AT4G40085	18579274	0.946
28720116	AT4G09995	18582408	0.902
5008193	AT5G01175	60812	0.599
10723022	AT5G01542	212465	0.562
28720310	AT5G00780	223394	0.579
6240681	AT5G01732	272999	0.044
6240681	AT5G01732	273305	0.130
6240681	AT5G01732	275681	0.792
